X Y Tact Z ID NSD
0.00742856 -0.00195535 3.54465 0.000117187 8247 1.6494e+08
0.000617291 0.00185319 3.54508 0.000117187 8248 1.6496e+08
0.000236785 0.00134518 3.54551 0.000117187 8249 1.6498e+08
0.000424122 0.00220499 3.54594 0.000117187 8250 1.65e+08
0.00853958 -0.000672006 3.54637 0.000117187 8251 1.6502e+08
0.00865696 -0.000309458 3.5468 0.000117187 8252 1.6504e+08
0.00800139 0.000150553 3.54723 0.000117187 8253 1.6506e+08
0.00253058 -0.00120059 3.54766 0.000117187 8254 1.6508e+08
0.000411432 -0.000825952 3.54809 0.000117187 8255 1.651e+08
0.00540961 -0.00243903 3.54852 0.000117187 8256 1.6512e+08
0.00560876 0.00106189 3.54895 0.000117187 8257 1.6514e+08
0.00895855 0.00248323 3.54938 0.000117187 8258 1.6516e+08
0.00353179 -0.00100547 3.54981 0.000117187 8259 1.6518e+08
0.00204559 0.00141846 3.55024 0.000117187 8260 1.652e+08
0.000240761 -0.00239338 3.55067 0.000117187 8261 1.6522e+08
0.00642031 0.00230248 3.5511 0.000117187 8262 1.6524e+08
0.00388203 0.00224809 3.55153 0.000117187 8263 1.6526e+08
0.00376814 0.000228239 3.55196 0.000117187 8264 1.6528e+08
0.00417876 -0.000833818 3.55239 0.000117187 8265 1.653e+08
0.00387081 -0.00137735 3.55282 0.000117187 8266 1.6532e+08
0.00966819 -0.00244938 3.55325 0.000117187 8267 1.6534e+08
0.00612612 0.00159297 3.55368 0.000117187 8268 1.6536e+08
0.00914712 -0.00204517 3.55411 0.000117187 8269 1.6538e+08
0.00212726 -6.35923e-05 3.55454 0.000117187 8270 1.654e+08
0.00973105 -0.00247073 3.55497 0.000117187 8271 1.6542e+08
0.00324411 -0.00225817 3.5554 0.000117187 8272 1.6544e+08
0.00880178 -0.00108347 3.55582 0.000117187 8273 1.6546e+08
0.000163786 0.000956625 3.55625 0.000117187 8274 1.6548e+08
0.00418215 -0.000738503 3.55668 0.000117187 8275 1.655e+08
0.0068999 0.00162253 3.55711 0.000117187 8276 1.6552e+08
0.00115161 -0.000117763 3.55754 0.000117187 8277 1.6554e+08
0.00496633 0.00203535 3.55797 0.000117187 8278 1.6556e+08
0.000359842 -0.00115403 3.5584 0.000117187 8279 1.6558e+08
0.00127219 0.000903282 3.55883 0.000117187 8280 1.656e+08
0.00733626 0.000670466 3.55926 0.000117187 8281 1.6562e+08
0.00322426 0.00109927 3.55969 0.000117187 8282 1.6564e+08
0.00915197 0.00057753 3.56012 0.000117187 8283 1.6566e+08
0.00672387 -0.00212397 3.56055 0.000117187 8284 1.6568e+08
0.0038579 0.00183166 3.56098 0.000117187 8285 1.657e+08
0.00131245 0.00213867 3.56141 0.000117187 8286 1.6572e+08
0.00743556 0.00121104 3.56184 0.000117187 8287 1.6574e+08
0.00482377 0.00153351 3.56227 0.000117187 8288 1.6576e+08
0.00707673 0.0012652 3.5627 0.000117187 8289 1.6578e+08
0.00606858 -0.0021919 3.56313 0.000117187 8290 1.658e+08
0.00258477 0.00231683 3.56356 0.000117187 8291 1.6582e+08
0.00392806 0.00193271 3.56399 0.000117187 8292 1.6584e+08
0.00308451 0.000163476 3.56442 0.000117187 8293 1.6586e+08
0.00118844 -0.00239434 3.56485 0.000117187 8294 1.6588e+08
0.000384245 -0.000192432 3.56528 0.000117187 8295 1.659e+08
0.00345675 -0.000845043 3.56571 0.000117187 8296 1.6592e+08
0.00913352 -0.00242389 3.56614 0.000117187 8297 1.6594e+08
0.00289508 0.0011642 3.56657 0.000117187 8298 1.6596e+08
0.00568098 -0.000575812 3.567 0.000117187 8299 1.6598e+08
0.00618237 -0.00110973 3.56743 0.000117187 8300 1.66e+08
0.000507811 0.000569385 3.56786 0.000117187 8301 1.6602e+08
0.00370186 -0.00165174 3.56829 0.000117187 8302 1.6604e+08
0.00720567 0.000116132 3.56872 0.000117187 8303 1.6606e+08
0.00254955 -0.000346381 3.56915 0.000117187 8304 1.6608e+08
0.00295969 0.00243522 3.56958 0.000117187 8305 1.661e+08
0.00768936 -0.00219892 3.57001 0.000117187 8306 1.6612e+08
0.00236139 -0.000811966 3.57044 0.000117187 8307 1.6614e+08
0.00699904 0.000252575 3.57087 0.000117187 8308 1.6616e+08
0.00612766 -0.000170007 3.5713 0.000117187 8309 1.6618e+08
0.0053573 -0.000736744 3.57173 0.000117187 8310 1.662e+08
0.000282342 -0.000591543 3.57216 0.000117187 8311 1.6622e+08
0.00510409 -0.00125134 3.57259 0.000117187 8312 1.6624e+08
0.00439401 -0.00135335 3.57302 0.000117187 8313 1.6626e+08
0.00210757 1.85558e-05 3.57345 0.000117187 8314 1.6628e+08
0.00249523 -0.00227521 3.57388 0.000117187 8315 1.663e+08
0.00878884 -0.0019325 3.57431 0.000117187 8316 1.6632e+08
0.00124922 -0.000305218 3.57474 0.000117187 8317 1.6634e+08
0.00899344 0.00179012 3.57517 0.000117187 8318 1.6636e+08
0.00193346 -0.000718685 3.5756 0.000117187 8319 1.6638e+08
0.00341275 -0.000910786 3.57603 0.000117187 8320 1.664e+08
0.00700209 -0.00243955 3.57646 0.000117187 8321 1.6642e+08
0.000197082 0.00168098 3.57689 0.000117187 8322 1.6644e+08
0.00835398 0.00127342 3.57732 0.000117187 8323 1.6646e+08
0.00237792 0.00180901 3.57775 0.000117187 8324 1.6648e+08
0.00316163 -0.00145446 3.57818 0.000117187 8325 1.665e+08
0.00423056 -0.00194155 3.5786 0.000117187 8326 1.6652e+08
0.00815425 0.000217328 3.57903 0.000117187 8327 1.6654e+08
0.00113601 -0.00062765 3.57946 0.000117187 8328 1.6656e+08
0.00526599 -0.00119409 3.57989 0.000117187 8329 1.6658e+08
0.0025719 0.000351012 3.58032 0.000117187 8330 1.666e+08
0.00489804 -2.71569e-05 3.58075 0.000117187 8331 1.6662e+08
0.00875507 -0.000293571 3.58118 0.000117187 8332 1.6664e+08
0.0050101 0.00190023 3.58161 0.000117187 8333 1.6666e+08
0.0083782 -0.000169764 3.58204 0.000117187 8334 1.6668e+08
0.000604706 -0.000640609 3.58247 0.000117187 8335 1.667e+08
0.00754019 -0.000388073 3.5829 0.000117187 8336 1.6672e+08
0.001038 0.0010342 3.58333 0.000117187 8337 1.6674e+08
0.00428343 -0.00117644 3.58376 0.000117187 8338 1.6676e+08
0.00914091 0.0010274 3.58419 0.000117187 8339 1.6678e+08
0.00439737 -0.00239247 3.58462 0.000117187 8340 1.668e+08
0.00268399 0.00161573 3.58505 0.000117187 8341 1.6682e+08
0.00599184 -0.00206465 3.58548 0.000117187 8342 1.6684e+08
0.00300882 -0.000594789 3.58591 0.000117187 8343 1.6686e+08
0.000737376 2.29376e-05 3.58634 0.000117187 8344 1.6688e+08
0.00781933 -0.00212307 3.58677 0.000117187 8345 1.669e+08
0.00194235 0.00216564 3.5872 0.000117187 8346 1.6692e+08
0.00847063 -0.00121925 3.58763 0.000117187 8347 1.6694e+08
0.00699426 0.00228515 3.58806 0.000117187 8348 1.6696e+08
0.00228813 -0.00208815 3.58849 0.000117187 8349 1.6698e+08
0.00147426 0.00157492 3.58892 0.000117187 8350 1.67e+08
0.00821544 0.00230166 3.58935 0.000117187 8351 1.6702e+08
0.00417254 -0.00221607 3.58978 0.000117187 8352 1.6704e+08
0.00212051 0.000476583 3.59021 0.000117187 8353 1.6706e+08
0.00767051 0.000452756 3.59064 0.000117187 8354 1.6708e+08
0.00130097 0.00151338 3.59107 0.000117187 8355 1.671e+08
0.00303639 -0.000261749 3.5915 0.000117187 8356 1.6712e+08
0.00516118 -2.77701e-05 3.59193 0.000117187 8357 1.6714e+08
0.00811271 -0.00148311 3.59236 0.000117187 8358 1.6716e+08
0.000118998 0.00122362 3.59279 0.000117187 8359 1.6718e+08
0.00395154 -0.0004489 3.59322 0.000117187 8360 1.672e+08
0.00774975 -0.00094513 3.59365 0.000117187 8361 1.6722e+08
0.00446767 -0.000118461 3.59408 0.000117187 8362 1.6724e+08
0.00973153 0.00210752 3.59451 0.000117187 8363 1.6726e+08
0.00528446 0.00245549 3.59494 0.000117187 8364 1.6728e+08
0.00416953 0.00230159 3.59537 0.000117187 8365 1.673e+08
0.000841416 0.000910571 3.5958 0.000117187 8366 1.6732e+08
0.0029309 -0.000473682 3.59623 0.000117187 8367 1.6734e+08
0.00382294 -0.00207105 3.59666 0.000117187 8368 1.6736e+08
0.00145519 -0.00225002 3.59709 0.000117187 8369 1.6738e+08
0.00600007 -0.00139171 3.59752 0.000117187 8370 1.674e+08
0.00349796 0.000237401 3.59795 0.000117187 8371 1.6742e+08
0.00172116 -0.000145198 3.59838 0.000117187 8372 1.6744e+08
0.00463652 0.000976789 3.59881 0.000117187 8373 1.6746e+08
0.00977523 -0.000105655 3.59924 0.000117187 8374 1.6748e+08
0.000470255 0.00196004 3.59967 0.000117187 8375 1.675e+08
0.000911956 0.00229768 3.6001 0.000117187 8376 1.6752e+08
0.0033263 -0.00218562 3.60053 0.000117187 8377 1.6754e+08
0.00277427 0.00170242 3.60096 0.000117187 8378 1.6756e+08
0.00239596 -0.00210999 3.60138 0.000117187 8379 1.6758e+08
0.00583446 -8.28321e-05 3.60181 0.000117187 8380 1.676e+08
0.00683146 -0.000529233 3.60224 0.000117187 8381 1.6762e+08
0.000633278 0.000988915 3.60267 0.000117187 8382 1.6764e+08
0.00735695 -0.00037716 3.6031 0.000117187 8383 1.6766e+08
0.00659736 -0.000509991 3.60353 0.000117187 8384 1.6768e+08
0.00224692 0.00103134 3.60396 0.000117187 8385 1.677e+08
0.00203121 0.00123227 3.60439 0.000117187 8386 1.6772e+08
0.0088483 0.000281677 3.60482 0.000117187 8387 1.6774e+08
0.00116929 8.69809e-05 3.60525 0.000117187 8388 1.6776e+08
0.00786539 -0.00076805 3.60568 0.000117187 8389 1.6778e+08
0.00167371 0.00136427 3.60611 0.000117187 8390 1.678e+08
0.00640985 0.00195539 3.60654 0.000117187 8391 1.6782e+08
0.00394533 0.00165055 3.60697 0.000117187 8392 1.6784e+08
0.00399274 -0.00213948 3.6074 0.000117187 8393 1.6786e+08
0.00118833 -0.00231302 3.60783 0.000117187 8394 1.6788e+08
0.0044324 0.000240434 3.60826 0.000117187 8395 1.679e+08
0.00559936 -0.000971923 3.60869 0.000117187 8396 1.6792e+08
0.00527111 0.000679708 3.60912 0.000117187 8397 1.6794e+08
0.000200889 0.000515813 3.60955 0.000117187 8398 1.6796e+08
0.00666307 0.000727345 3.60998 0.000117187 8399 1.6798e+08
0.00752984 -0.00224285 3.61041 0.000117187 8400 1.68e+08
0.00847099 -0.00210289 3.61084 0.000117187 8401 1.6802e+08
0.00639358 0.000245742 3.61127 0.000117187 8402 1.6804e+08
0.00716215 0.000572548 3.6117 0.000117187 8403 1.6806e+08
0.00287072 -0.0021624 3.61213 0.000117187 8404 1.6808e+08
0.00908967 -0.000171319 3.61256 0.000117187 8405 1.681e+08
0.00955595 0.00231837 3.61299 0.000117187 8406 1.6812e+08
5.77147e-05 -0.000669007 3.61342 0.000117187 8407 1.6814e+08
0.00428877 -0.00215763 3.61385 0.000117187 8408 1.6816e+08
0.00176369 0.00140233 3.61428 0.000117187 8409 1.6818e+08
0.0058383 0.00233293 3.61471 0.000117187 8410 1.682e+08
0.00999128 -0.00237892 3.61514 0.000117187 8411 1.6822e+08
0.000441321 0.00155507 3.61557 0.000117187 8412 1.6824e+08
0.00877582 -9.68859e-05 3.616 0.000117187 8413 1.6826e+08
0.00587102 -0.000248422 3.61643 0.000117187 8414 1.6828e+08
0.00347433 0.000357562 3.61686 0.000117187 8415 1.683e+08
0.00748599 -0.00111697 3.61729 0.000117187 8416 1.6832e+08
0.00418058 -5.46702e-05 3.61772 0.000117187 8417 1.6834e+08
0.00616277 -0.0010049 3.61815 0.000117187 8418 1.6836e+08
0.00346137 -0.00106366 3.61858 0.000117187 8419 1.6838e+08
0.00201132 -0.000336268 3.61901 0.000117187 8420 1.684e+08
0.000610565 0.00171689 3.61944 0.000117187 8421 1.6842e+08
0.00163334 -0.000420565 3.61987 0.000117187 8422 1.6844e+08
0.0028281 0.00055907 3.6203 0.000117187 8423 1.6846e+08
0.00804652 -0.000452571 3.62073 0.000117187 8424 1.6848e+08
0.00622551 -0.00120773 3.62116 0.000117187 8425 1.685e+08
0.00536228 -0.00157845 3.62159 0.000117187 8426 1.6852e+08
0.00871477 0.00151002 3.62202 0.000117187 8427 1.6854e+08
0.00728974 -0.00194528 3.62245 0.000117187 8428 1.6856e+08
0.00477949 0.000887562 3.62288 0.000117187 8429 1.6858e+08
0.000446733 -0.00187433 3.62331 0.000117187 8430 1.686e+08
0.00418853 -0.00152262 3.62374 0.000117187 8431 1.6862e+08
0.00195393 -0.00123635 3.62416 0.000117187 8432 1.6864e+08
0.00207359 0.000537044 3.62459 0.000117187 8433 1.6866e+08
0.00619267 -0.00146486 3.62502 0.000117187 8434 1.6868e+08
0.00178651 0.000200482 3.62545 0.000117187 8435 1.687e+08
0.00889056 -0.00198912 3.62588 0.000117187 8436 1.6872e+08
0.0078278 0.00182913 3.62631 0.000117187 8437 1.6874e+08
0.00319968 -0.00135715 3.62674 0.000117187 8438 1.6876e+08
0.00974273 0.00106246 3.62717 0.000117187 8439 1.6878e+08
0.00595371 -0.00124732 3.6276 0.000117187 8440 1.688e+08
0.00658623 0.000189282 3.62803 0.000117187 8441 1.6882e+08
0.000970744 0.000329841 3.62846 0.000117187 8442 1.6884e+08
0.00899623 -5.81221e-05 3.62889 0.000117187 8443 1.6886e+08
0.00937443 0.00176947 3.62932 0.000117187 8444 1.6888e+08
0.00396783 0.00154052 3.62975 0.000117187 8445 1.689e+08
0.0028723 -0.0013779 3.63018 0.000117187 8446 1.6892e+08
0.00803708 -0.00208763 3.63061 0.000117187 8447 1.6894e+08
0.000587759 0.00213288 3.63104 0.000117187 8448 1.6896e+08
0.00782418 -0.0010257 3.63147 0.000117187 8449 1.6898e+08
0.00994723 -0.00240475 3.6319 0.000117187 8450 1.69e+08
0.00501418 -0.00181449 3.63233 0.000117187 8451 1.6902e+08
0.00109178 -0.00244721 3.63276 0.000117187 8452 1.6904e+08
0.00607865 -0.00242212 3.63319 0.000117187 8453 1.6906e+08
0.00693175 0.00204153 3.63362 0.000117187 8454 1.6908e+08
0.00807349 0.00144309 3.63405 0.000117187 8455 1.691e+08
0.00491879 9.78251e-05 3.63448 0.000117187 8456 1.6912e+08
0.00881907 -0.00113595 3.63491 0.000117187 8457 1.6914e+08
0.00976529 0.00234161 3.63534 0.000117187 8458 1.6916e+08
0.00232139 -0.00226919 3.63577 0.000117187 8459 1.6918e+08
0.005579 -0.00124664 3.6362 0.000117187 8460 1.692e+08
0.00570787 0.000614537 3.63663 0.000117187 8461 1.6922e+08
0.00583554 -0.000331264 3.63706 0.000117187 8462 1.6924e+08
0.00198873 -0.00113312 3.63749 0.000117187 8463 1.6926e+08
0.00925746 0.000298283 3.63792 0.000117187 8464 1.6928e+08
0.00760999 0.00219674 3.63835 0.000117187 8465 1.693e+08
0.00803058 0.00099066 3.63878 0.000117187 8466 1.6932e+08
0.00829291 -4.75799e-05 3.63921 0.000117187 8467 1.6934e+08
0.00175911 -0.000298851 3.63964 0.000117187 8468 1.6936e+08
0.0020385 0.00092412 3.64007 0.000117187 8469 1.6938e+08
0.00942576 -0.000906332 3.6405 0.000117187 8470 1.694e+08
0.00977264 -0.00135717 3.64093 0.000117187 8471 1.6942e+08
0.000109998 0.00153161 3.64136 0.000117187 8472 1.6944e+08
0.0056403 -0.00147413 3.64179 0.000117187 8473 1.6946e+08
0.00897507 -0.00224812 3.64222 0.000117187 8474 1.6948e+08
0.00614229 5.18182e-05 3.64265 0.000117187 8475 1.695e+08
0.00241818 -0.00245782 3.64308 0.000117187 8476 1.6952e+08
0.000615693 -0.00212844 3.64351 0.000117187 8477 1.6954e+08
0.00490505 -0.00102894 3.64394 0.000117187 8478 1.6956e+08
0.00795168 -0.000508807 3.64437 0.000117187 8479 1.6958e+08
0.00952762 0.000171483 3.6448 0.000117187 8480 1.696e+08
0.000146578 -0.00245931 3.64523 0.000117187 8481 1.6962e+08
0.00446611 -0.000529712 3.64566 0.000117187 8482 1.6964e+08
0.00186728 0.000383874 3.64609 0.000117187 8483 1.6966e+08
0.00574447 -0.0002882 3.64651 0.000117187 8484 1.6968e+08
0.00455456 -0.00249737 3.64694 0.000117187 8485 1.697e+08
0.00909624 0.000282367 3.64737 0.000117187 8486 1.6972e+08
0.00866284 -0.00153779 3.6478 0.000117187 8487 1.6974e+08
0.00996765 -0.00195695 3.64823 0.000117187 8488 1.6976e+08
0.00264691 0.00106675 3.64866 0.000117187 8489 1.6978e+08
0.00892986 -0.000316686 3.64909 0.000117187 8490 1.698e+08
0.00912674 -0.00151652 3.64952 0.000117187 8491 1.6982e+08
0.00561411 0.000507402 3.64995 0.000117187 8492 1.6984e+08
0.00193531 -0.00247083 3.65038 0.000117187 8493 1.6986e+08
0.0076893 -0.000318751 3.65081 0.000117187 8494 1.6988e+08
0.00312623 0.000141099 3.65124 0.000117187 8495 1.699e+08
0.0030473 0.0020358 3.65167 0.000117187 8496 1.6992e+08
0.00362293 -0.00226223 3.6521 0.000117187 8497 1.6994e+08
0.00216071 0.000347425 3.65253 0.000117187 8498 1.6996e+08
0.00284203 -0.00195464 3.65296 0.000117187 8499 1.6998e+08
0.00236712 -0.000959802 3.65339 0.000117187 8500 1.7e+08
0.00263943 8.82293e-05 3.65382 0.000117187 8501 1.7002e+08
0.00594782 -0.00100742 3.65425 0.000117187 8502 1.7004e+08
0.00742663 0.00225167 3.65468 0.000117187 8503 1.7006e+08
0.00781543 0.00084013 3.65511 0.000117187 8504 1.7008e+08
0.00662265 0.000112654 3.65554 0.000117187 8505 1.701e+08
0.00504151 -0.00226639 3.65597 0.000117187 8506 1.7012e+08
0.00311624 -0.000810052 3.6564 0.000117187 8507 1.7014e+08
0.00624298 0.00216178 3.65683 0.000117187 8508 1.7016e+08
0.0029925 0.00123963 3.65726 0.000117187 8509 1.7018e+08
0.00525155 -8.5434e-05 3.65769 0.000117187 8510 1.702e+08
0.00726991 0.00165343 3.65812 0.000117187 8511 1.7022e+08
0.00597294 -0.000485493 3.65855 0.000117187 8512 1.7024e+08
0.00861781 -0.00127344 3.65898 0.000117187 8513 1.7026e+08
0.0035034 0.000922811 3.65941 0.000117187 8514 1.7028e+08
0.00685008 -0.0012934 3.65984 0.000117187 8515 1.703e+08
8.13931e-05 0.00230057 3.66027 0.000117187 8516 1.7032e+08
0.00248334 -0.00146588 3.6607 0.000117187 8517 1.7034e+08
0.00858312 0.0017916 3.66113 0.000117187 8518 1.7036e+08
0.00355868 0.000117653 3.66156 0.000117187 8519 1.7038e+08
0.00874467 0.00141646 3.66199 0.000117187 8520 1.704e+08
0.00305346 0.00132989 3.66242 0.000117187 8521 1.7042e+08
0.00895405 0.00120621 3.66285 0.000117187 8522 1.7044e+08
0.00771521 0.00114323 3.66328 0.000117187 8523 1.7046e+08
0.00159906 0.000266967 3.66371 0.000117187 8524 1.7048e+08
3.50538e-06 0.00070144 3.66414 0.000117187 8525 1.705e+08
0.00717187 0.00065922 3.66457 0.000117187 8526 1.7052e+08
0.00211944 0.00125443 3.665 0.000117187 8527 1.7054e+08
0.00797456 0.000464285 3.66543 0.000117187 8528 1.7056e+08
0.00331392 -2.89337e-05 3.66586 0.000117187 8529 1.7058e+08
0.00601061 -9.86489e-06 3.66629 0.000117187 8530 1.706e+08
0.00346401 -0.00221009 3.66672 0.000117187 8531 1.7062e+08
0.00226787 0.00171115 3.66715 0.000117187 8532 1.7064e+08
0.00734313 -0.000175766 3.66758 0.000117187 8533 1.7066e+08
0.00484845 -0.000578058 3.66801 0.000117187 8534 1.7068e+08
0.000503759 -0.000962121 3.66844 0.000117187 8535 1.707e+08
0.00124958 -0.00200133 3.66887 0.000117187 8536 1.7072e+08
0.00764086 -0.00183483 3.66929 0.000117187 8537 1.7074e+08
0.00388367 0.00242019 3.66972 0.000117187 8538 1.7076e+08
7.90509e-05 0.00060246 3.67015 0.000117187 8539 1.7078e+08
0.00896942 0.000996668 3.67058 0.000117187 8540 1.708e+08
0.00983069 0.00147688 3.67101 0.000117187 8541 1.7082e+08
0.00192969 0.00221713 3.67144 0.000117187 8542 1.7084e+08
0.00769869 -0.00025506 3.67187 0.000117187 8543 1.7086e+08
0.00628203 0.00236848 3.6723 0.000117187 8544 1.7088e+08
0.0076821 -0.000899308 3.67273 0.000117187 8545 1.709e+08
0.00571866 0.00222156 3.67316 0.000117187 8546 1.7092e+08
0.0087472 -0.000835838 3.67359 0.000117187 8547 1.7094e+08
0.00223308 -0.00231373 3.67402 0.000117187 8548 1.7096e+08
0.00643151 -0.00183678 3.67445 0.000117187 8549 1.7098e+08
0.00659698 0.000378984 3.67488 0.000117187 8550 1.71e+08
0.00267453 0.000870422 3.67531 0.000117187 8551 1.7102e+08
0.00187198 -0.00212515 3.67574 0.000117187 8552 1.7104e+08
0.0044692 -0.00236239 3.67617 0.000117187 8553 1.7106e+08
0.00545255 -0.000969675 3.6766 0.000117187 8554 1.7108e+08
0.00705231 0.00132015 3.67703 0.000117187 8555 1.711e+08
0.00659028 0.00155638 3.67746 0.000117187 8556 1.7112e+08
0.00765024 -0.00217966 3.67789 0.000117187 8557 1.7114e+08
0.00277354 0.00106858 3.67832 0.000117187 8558 1.7116e+08
0.00943008 -0.000475741 3.67875 0.000117187 8559 1.7118e+08
0.00588061 0.00130491 3.67918 0.000117187 8560 1.712e+08
0.00177242 -0.000103105 3.67961 0.000117187 8561 1.7122e+08
0.000685072 0.00135562 3.68004 0.000117187 8562 1.7124e+08
0.00219324 -0.000379023 3.68047 0.000117187 8563 1.7126e+08
0.00189545 -0.00114324 3.6809 0.000117187 8564 1.7128e+08
0.000991471 -0.000595351 3.68133 0.000117187 8565 1.713e+08
0.00513137 0.00132267 3.68176 0.000117187 8566 1.7132e+08
0.00505073 0.00106476 3.68219 0.000117187 8567 1.7134e+08
0.00088637 -0.00115841 3.68262 0.000117187 8568 1.7136e+08
0.00113572 0.00246827 3.68305 0.000117187 8569 1.7138e+08
0.00799803 -0.00132161 3.68348 0.000117187 8570 1.714e+08
0.00217105 0.00226696 3.68391 0.000117187 8571 1.7142e+08
0.00671245 -0.000625453 3.68434 0.000117187 8572 1.7144e+08
0.00730403 0.00157286 3.68477 0.000117187 8573 1.7146e+08
0.00380979 0.00160656 3.6852 0.000117187 8574 1.7148e+08
0.00980591 -0.00143316 3.68563 0.000117187 8575 1.715e+08
0.00446766 -0.00208085 3.68606 0.000117187 8576 1.7152e+08
0.000731118 -0.000439797 3.68649 0.000117187 8577 1.7154e+08
0.00392667 0.00221085 3.68692 0.000117187 8578 1.7156e+08
0.00471433 -0.000178721 3.68735 0.000117187 8579 1.7158e+08
0.00576796 0.00181756 3.68778 0.000117187 8580 1.716e+08
0.00111554 0.00211106 3.68821 0.000117187 8581 1.7162e+08
0.00732417 -0.00246758 3.68864 0.000117187 8582 1.7164e+08
0.00416855 -0.000205784 3.68907 0.000117187 8583 1.7166e+08
0.0024303 -0.00148782 3.6895 0.000117187 8584 1.7168e+08
0.00639193 -0.00237651 3.68993 0.000117187 8585 1.717e+08
0.00641122 -0.000101763 3.69036 0.000117187 8586 1.7172e+08
0.00164063 -0.00162238 3.69079 0.000117187 8587 1.7174e+08
0.00357478 1.31371e-05 3.69122 0.000117187 8588 1.7176e+08
0.00627731 -0.000979458 3.69165 0.000117187 8589 1.7178e+08
0.0079683 -0.00249809 3.69207 0.000117187 8590 1.718e+08
0.00913328 -0.000968175 3.6925 0.000117187 8591 1.7182e+08
0.00800065 -0.000349516 3.69293 0.000117187 8592 1.7184e+08
0.00496691 -0.00166302 3.69336 0.000117187 8593 1.7186e+08
0.00186593 0.00141507 3.69379 0.000117187 8594 1.7188e+08
0.00912184 0.00119707 3.69422 0.000117187 8595 1.719e+08
0.00767852 -0.00136311 3.69465 0.000117187 8596 1.7192e+08
0.00149883 0.000324035 3.69508 0.000117187 8597 1.7194e+08
0.0053994 -0.00208402 3.69551 0.000117187 8598 1.7196e+08
0.00289693 -0.00115102 3.69594 0.000117187 8599 1.7198e+08
0.00930831 -0.00243007 3.69637 0.000117187 8600 1.72e+08
0.00639291 0.000550975 3.6968 0.000117187 8601 1.7202e+08
0.00414487 0.00134591 3.69723 0.000117187 8602 1.7204e+08
0.00713148 -0.00122479 3.69766 0.000117187 8603 1.7206e+08
0.00345319 -0.00163856 3.69809 0.000117187 8604 1.7208e+08
0.00980333 0.00202654 3.69852 0.000117187 8605 1.721e+08
0.00205149 0.000480279 3.69895 0.000117187 8606 1.7212e+08
0.00126662 0.00110757 3.69938 0.000117187 8607 1.7214e+08
0.00461774 -0.00123437 3.69981 0.000117187 8608 1.7216e+08
0.00620139 -0.00214608 3.70024 0.000117187 8609 1.7218e+08
0.00803284 0.00127109 3.70067 0.000117187 8610 1.722e+08
0.00512084 -0.00121729 3.7011 0.000117187 8611 1.7222e+08
0.0014268 -0.00029315 3.70153 0.000117187 8612 1.7224e+08
0.00776261 -0.000132077 3.70196 0.000117187 8613 1.7226e+08
0.0019322 -0.00231595 3.70239 0.000117187 8614 1.7228e+08
0.00172922 0.00226792 3.70282 0.000117187 8615 1.723e+08
0.00893138 -0.000761069 3.70325 0.000117187 8616 1.7232e+08
0.0098245 -5.38473e-05 3.70368 0.000117187 8617 1.7234e+08
0.00294952 -0.00133034 3.70411 0.000117187 8618 1.7236e+08
0.00438073 -0.000513323 3.70454 0.000117187 8619 1.7238e+08
0.00581562 0.00116513 3.70497 0.000117187 8620 1.724e+08
0.00802718 1.95028e-06 3.7054 0.000117187 8621 1.7242e+08
0.00664863 0.0017883 3.70583 0.000117187 8622 1.7244e+08
0.00734258 -0.00143837 3.70626 0.000117187 8623 1.7246e+08
0.00316846 -0.000412223 3.70669 0.000117187 8624 1.7248e+08
0.00548056 0.000985331 3.70712 0.000117187 8625 1.725e+08
0.0092091 0.00229637 3.70755 0.000117187 8626 1.7252e+08
0.00581034 0.000495298 3.70798 0.000117187 8627 1.7254e+08
0.00261771 0.000609867 3.70841 0.000117187 8628 1.7256e+08
0.0090689 0.0017346 3.70884 0.000117187 8629 1.7258e+08
0.00686974 4.50142e-05 3.70927 0.000117187 8630 1.726e+08
0.00459843 0.000638596 3.7097 0.000117187 8631 1.7262e+08
0.00343834 4.12089e-05 3.71013 0.000117187 8632 1.7264e+08
0.00936869 -0.00147497 3.71056 0.000117187 8633 1.7266e+08
0.0056653 0.00119399 3.71099 0.000117187 8634 1.7268e+08
0.00715805 0.000983579 3.71142 0.000117187 8635 1.727e+08
0.0081808 0.000704633 3.71185 0.000117187 8636 1.7272e+08
0.00756717 -0.00135876 3.71228 0.000117187 8637 1.7274e+08
0.00660637 0.00134641 3.71271 0.000117187 8638 1.7276e+08
0.00226949 -0.0015241 3.71314 0.000117187 8639 1.7278e+08
0.00506576 0.000233541 3.71357 0.000117187 8640 1.728e+08
0.00320608 -0.000110073 3.714 0.000117187 8641 1.7282e+08
0.000211654 0.000575669 3.71443 0.000117187 8642 1.7284e+08
0.00161508 0.00153219 3.71485 0.000117187 8643 1.7286e+08
0.00488457 0.00172735 3.71528 0.000117187 8644 1.7288e+08
0.00822644 -0.00145282 3.71571 0.000117187 8645 1.729e+08
0.00687325 0.00123457 3.71614 0.000117187 8646 1.7292e+08
0.00330369 0.000922771 3.71657 0.000117187 8647 1.7294e+08
0.00107703 0.000913619 3.717 0.000117187 8648 1.7296e+08
0.00985465 0.00127889 3.71743 0.000117187 8649 1.7298e+08
0.00391149 0.000221835 3.71786 0.000117187 8650 1.73e+08
0.00152369 0.00159051 3.71829 0.000117187 8651 1.7302e+08
0.00189811 0.000403453 3.71872 0.000117187 8652 1.7304e+08
